Entry	Entry name	Gene names
O75558	STX11_HUMAN	STX11
Q17RB0	RTL8B_HUMAN	RTL8B CXX1C FAM127C MAR8B
Q8N8U3	RTL3_HUMAN	RTL3 MAR3 MART3 ZCCHC5
P59533	T2R38_HUMAN	TAS2R38 PTC
Q9UNK0	STX8_HUMAN	STX8
P59535	T2R40_HUMAN	TAS2R40 GPR60
Q9Y4F4	TGRM1_HUMAN	TOGARAM1 FAM179B KIAA0423
Q9Y228	T3JAM_HUMAN	TRAF3IP3 T3JAM
Q9Y224	RTRAF_HUMAN	RTRAF C14orf166 CGI-99
Q3MII6	TBC25_HUMAN	TBC1D25 OATL1
Q96MW7	TIGD1_HUMAN	TIGD1
Q92526	TCPW_HUMAN	CCT6B
Q14938	NFIX_HUMAN	NFIX
Q9UDX5	MTFP1_HUMAN	MTFP1 MTP18 HSPC242 My022
Q8TDC0	MYOZ3_HUMAN	MYOZ3 FRP3
P49721	PSB2_HUMAN	PSMB2
P26038	MOES_HUMAN	MSN
Q08AG7	MZT1_HUMAN	MZT1 C13orf37 MOZART1
O95149	SPN1_HUMAN	SNUPN RNUT1 SPN1
P62341	SELT_HUMAN	SELENOT SELT UNQ150/PRO176
O15344	TRI18_HUMAN	MID1 FXY RNF59 TRIM18 XPRF
Q9NS25	SPNXB_HUMAN	SPANXB1 SPANXB SPANXB2 SPANXF1
Q6ZMD2	SPNS3_HUMAN	SPNS3
Q13275	SEM3F_HUMAN	SEMA3F
Q13214	SEM3B_HUMAN	SEMA3B SEMA5 SEMAA
P04179	SODM_HUMAN	SOD2
Q9BYV6	TRI55_HUMAN	TRIM55 MURF2 RNF29
P0CI25	TRI49_HUMAN	TRIM49 RNF18
Q9BUD6	SPON2_HUMAN	SPON2 DIL1 UNQ435/PRO866
Q92519	TRIB2_HUMAN	TRIB2 TRB2
Q14669	TRIPC_HUMAN	TRIP12 KIAA0045 ULF
P18583	SON_HUMAN	SON C21orf50 DBP5 KIAA1019 NREBP HSPC310 HSPC312
Q8IV01	SYT12_HUMAN	SYT12
Q99523	SORT_HUMAN	SORT1
Q12884	SEPR_HUMAN	FAP
Q9BQS2	SYT15_HUMAN	SYT15
P22528	SPR1B_HUMAN	SPRR1B
P52788	SPSY_HUMAN	SMS
Q9H7F4	T185B_HUMAN	TMEM185B FAM11B
Q96AH0	SOSB2_HUMAN	NABP1 OBFC2A SSB2
Q9NRY2	SOSSC_HUMAN	INIP C9orf80 SSBIP1 HSPC043 HSPC291
Q68CR1	SE1L3_HUMAN	SEL1L3 KIAA0746
O43236	SEPT4_HUMAN	SEPTIN4 ARTS PNUTL2 SEP4 SEPT4 hucep-7
O43581	SYT7_HUMAN	SYT7 PCANAP7
Q16181	SEPT7_HUMAN	SEPTIN7 CDC10 SEPT7
Q9H4B7	TBB1_HUMAN	TUBB1
Q8IZ69	TRM2A_HUMAN	TRMT2A HTF9C
P56693	SOX10_HUMAN	SOX10
P35711	SOX5_HUMAN	SOX5
O15270	SPTC2_HUMAN	SPTLC2 KIAA0526 LCB2
P59543	T2R20_HUMAN	TAS2R20 TAS2R49
P08047	SP1_HUMAN	SP1 TSFP1
Q9BQ16	TICN3_HUMAN	SPOCK3 TICN3 UNQ409/PRO771
Q8NEQ6	SRARP_HUMAN	SRARP C1orf64 ERRF SSPR
Q12772	SRBP2_HUMAN	SREBF2 BHLHD2 SREBP2
Q5VU36	S31A5_HUMAN	SPATA31A5 FAM75A5
A1L4H1	SRCRL_HUMAN	SSC5D
Q9NTN3	S35D1_HUMAN	SLC35D1 KIAA0260 UGTREL7
P0DMP2	SRG2B_HUMAN	SRGAP2B SRGAP2P2
A4D0T7	SIM30_HUMAN	SMIM30
Q8N808	S35G3_HUMAN	SLC35G3 AMAC1 TMEM21A
Q9NVC3	S38A7_HUMAN	SLC38A7 SNAT7
O75264	SIM24_HUMAN	SMIM24 C19orf77 HSPC323
P43489	TNR4_HUMAN	TNFRSF4 TXGP1L
O95562	SFT2B_HUMAN	SFT2D2 UNQ512/PRO1027
Q504Y0	S39AC_HUMAN	SLC39A12 ZIP12
Q9ULF5	S39AA_HUMAN	SLC39A10 KIAA1265 ZIP10
Q9NWF4	S52A1_HUMAN	SLC52A1 GPR172B PAR2 RFT1
O95968	SG1D1_HUMAN	SCGB1D1 LIPHA LPNA
Q8NFQ8	TOIP2_HUMAN	TOR1AIP2 IFRG15 LULL1
Q9HAB3	S52A2_HUMAN	SLC52A2 GPR172A PAR1 RFT3
Q8N6T7	SIR6_HUMAN	SIRT6 SIR2L6
Q05519	SRS11_HUMAN	SRSF11 SFRS11
P0C7M3	SFTA3_HUMAN	SFTA3 SFTPH
O15304	SIVA_HUMAN	SIVA1 SIVA
Q9NTJ5	SAC1_HUMAN	SACM1L KIAA0851
Q8IZS6	TC1D3_HUMAN	TCTE3 TCTEX1D3
O75563	SKAP2_HUMAN	SKAP2 PRAP RA70 SAPS SCAP2 SKAP55R
Q15477	SKIV2_HUMAN	SKIV2L DDX13 SKI2W SKIV2 W
Q04837	SSBP_HUMAN	SSBP1 SSBP
Q5T5P2	SKT_HUMAN	KIAA1217 SKT
Q9Y3Z3	SAMH1_HUMAN	SAMHD1 MOP5
Q1RMZ1	SAMTR_HUMAN	BMT2 C7orf60 SAMTOR
Q6NUJ1	SAPL1_HUMAN	PSAPL1
P51571	SSRD_HUMAN	SSR4 TRAPD
P35346	SSR5_HUMAN	SSTR5
P78324	SHPS1_HUMAN	SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP
P17752	TPH1_HUMAN	TPH1 TPH TPRH TRPH
Q9ULQ1	TPC1_HUMAN	TPCN1 KIAA1169 TPC1
Q8IYX7	SAXO1_HUMAN	SAXO1 C9orf138 FAM154A
P62308	RUXG_HUMAN	SNRPG PBSCG
Q7RTT5	SSX7_HUMAN	SSX7
P53794	SC5A3_HUMAN	SLC5A3
Q5VUG0	SMBT2_HUMAN	SFMBT2 KIAA1617
O00204	ST2B1_HUMAN	SULT2B1 HSST2
Q7RTT3	SSX9_HUMAN	SSX9P SSX9
Q92791	SC65_HUMAN	P3H4 LEPREL4 NOL55 SC65
Q9Y365	STA10_HUMAN	STARD10 SDCCAG28 CGI-52
P09661	RU2A_HUMAN	SNRPA1
Q9NZ09	UBAP1_HUMAN	UBAP1 NAG20
P41226	UBA7_HUMAN	UBA7 UBE1L UBE2
Q8N8P6	YX004_HUMAN	
O14907	TX1B3_HUMAN	TAX1BP3 TIP1
Q9Y4E8	UBP15_HUMAN	USP15 KIAA0529
O94782	UBP1_HUMAN	USP1
Q9Y2K6	UBP20_HUMAN	USP20 KIAA1003 LSFR3A VDU2
Q9UPT9	UBP22_HUMAN	USP22 KIAA1063 USP3L
Q96K76	UBP47_HUMAN	USP47
O60765	Z354A_HUMAN	ZNF354A EZNF HKL1 TCF17
Q9Y493	ZAN_HUMAN	ZAN
Q9BZV1	UBXN6_HUMAN	UBXN6 UBXD1 UBXDC2
A8MTW9	YB043_HUMAN	
O95551	TYDP2_HUMAN	TDP2 EAP2 TTRAP AD-022
Q5D1E8	ZC12A_HUMAN	ZC3H12A MCPIP MCPIP1
Q9H5J0	ZBTB3_HUMAN	ZBTB3
Q5TFG8	ZC21B_HUMAN	ZC2HC1B C6orf94 FAM164B
Q8TAI1	TYMOS_HUMAN	TYMSOS C18orf56
Q96G27	WBP1_HUMAN	WBP1
P17010	ZFX_HUMAN	ZFX
P07478	TRY2_HUMAN	PRSS2 TRY2 TRYP2
Q9NQC8	IFT46_HUMAN	IFT46 C11orf2 C11orf60
P30301	MIP_HUMAN	MIP AQP0
Q96CB8	INT12_HUMAN	INTS12 PHF22 SBBI22
Q96HW7	INT4_HUMAN	INTS4 MSTP093
P23677	IP3KA_HUMAN	ITPKA
P07948	LYN_HUMAN	LYN JTK8
Q08493	PDE4C_HUMAN	PDE4C DPDE1
P47972	NPTX2_HUMAN	NPTX2
P03923	NU6M_HUMAN	MT-ND6 MTND6 NADH6 ND6
Q9Y5H1	PCDG2_HUMAN	PCDHGA2
P17980	PRS6A_HUMAN	PSMC3 TBP1
O60330	PCDGC_HUMAN	PCDHGA12 CDH21 FIB3 KIAA0588 UNQ371/PRO707
Q2L4Q9	PRS53_HUMAN	PRSS53
Q96JQ0	PCD16_HUMAN	DCHS1 CDH19 CDH25 FIB1 KIAA1773 PCDH16
P43686	PRS6B_HUMAN	PSMC4 MIP224 TBP7
Q9Y5E6	PCDB3_HUMAN	PCDHB3
O15226	NKRF_HUMAN	NKRF ITBA4 NRF
A6NEY8	PRXD1_HUMAN	PRORSD1P NCRNA00117 PRDXDD1P
Q12986	NFX1_HUMAN	NFX1 NFX2
Q6R327	RICTR_HUMAN	RICTOR KIAA1999
O95153	RIMB1_HUMAN	TSPOAP1 BZRAP1 KIAA0612 RBP1 RIMBP1
Q96A37	RN166_HUMAN	RNF166
Q9UQ26	RIMS2_HUMAN	RIMS2 KIAA0751 RAB3IP3 RIM2
Q6ZRF8	RN207_HUMAN	RNF207 C1orf188
P07998	RNAS1_HUMAN	RNASE1 RIB1 RNS1
Q96AH8	RAB7B_HUMAN	RAB7B
P17706	PTN2_HUMAN	PTPN2 PTPT
Q6NUK1	SCMC1_HUMAN	SLC25A24 APC1 MCSC1 SCAMC1
A0A1B0GVT2	SIM36_HUMAN	SMIM36
Q587I9	SFT2C_HUMAN	SFT2D3
Q9UHB9	SRP68_HUMAN	SRP68
P78539	SRPX_HUMAN	SRPX ETX1
Q9UHV2	SRTD1_HUMAN	SERTAD1 SEI1 TRIPBR1
Q8IX90	SKA3_HUMAN	SKA3 C13orf3 RAMA1
Q1XH10	SKDA1_HUMAN	SKIDA1 C10orf140 DLN1
Q562F6	SGO2_HUMAN	SGO2 SGOL2
Q2NKQ1	SGSM1_HUMAN	SGSM1 KIAA1941 RUTBC2
Q9UQQ2	SH2B3_HUMAN	SH2B3 LNK
Q5SQS7	SH24B_HUMAN	SH2D4B
Q92835	SHIP1_HUMAN	INPP5D SHIP SHIP1
Q9NR46	SHLB2_HUMAN	SH3GLB2 KIAA1848 PP578
P43308	SSRB_HUMAN	SSR2 TRAPB HSD25
P09758	TACD2_HUMAN	TACSTD2 GA733-1 M1S1 TROP2
Q9Y2B1	RXLT1_HUMAN	RXYLT1 TMEM5
O00268	TAF4_HUMAN	TAF4 TAF2C TAF2C1 TAF4A TAFII130 TAFII135
O15260	SURF4_HUMAN	SURF4 SURF-4
Q96BU1	S1PBP_HUMAN	S100PBP S100PBPR
Q13621	S12A1_HUMAN	SLC12A1 NKCC2
A0A0J9YXA8	TJB11_HUMAN	TRBJ1-1
Q8TD47	RS4Y2_HUMAN	RPS4Y2 RPS4Y2P
Q15562	TEAD2_HUMAN	TEAD2 TEF4
Q9NYB0	TE2IP_HUMAN	TERF2IP DRIP5 RAP1 PP8000
Q9Y2C9	TLR6_HUMAN	TLR6
Q5T9Z0	TEDM1_HUMAN	TEDDM1 HE9
Q8N9M5	TM102_HUMAN	TMEM102
Q86SX3	TEDC1_HUMAN	TEDC1 C14orf80
P62847	RS24_HUMAN	RPS24
A2RRL7	TM213_HUMAN	TMEM213
Q68D42	TM215_HUMAN	TMEM215
Q9P2C4	TM181_HUMAN	TMEM181 GPR178 KIAA1423
Q9NUQ7	UFSP2_HUMAN	UFSP2 C4orf20
Q9BZF9	UACA_HUMAN	UACA KIAA1561
P62253	UB2G1_HUMAN	UBE2G1 UBE2G
O43543	XRCC2_HUMAN	XRCC2
Q6ZUG5	YC006_HUMAN	
Q712K3	UB2R2_HUMAN	UBE2R2 CDC34B UBC3B
P11684	UTER_HUMAN	SCGB1A1 CC10 CCSP UGB
Q9NYH9	UTP6_HUMAN	UTP6 C17orf40 HCA66 MHAT
Q13112	CAF1B_HUMAN	CHAF1B CAF1A CAF1P60 MPHOSPH7 MPP7
Q8IZU0	FAM9B_HUMAN	FAM9B
Q14320	FA50A_HUMAN	FAM50A DXS9928E HXC26 XAP5
Q5TZK3	FAM74_HUMAN	FAM74A4 FAM74A2; FAM74A6
D6RGX4	F90AP_HUMAN	FAM90A26 FAM90A26P
P60022	DEFB1_HUMAN	DEFB1 BD1 HBD1
P27469	G0S2_HUMAN	G0S2
O60547	GMDS_HUMAN	GMDS
Q52LJ0	FA98B_HUMAN	FAM98B
Q6GMR7	FAAH2_HUMAN	FAAH2 AMDD
Q14154	DELE1_HUMAN	DELE1 DELE KIAA0141
P29992	GNA11_HUMAN	GNA11 GA11
P05413	FABPH_HUMAN	FABP3 FABP11 MDGI
Q30KQ5	DB115_HUMAN	DEFB115 DEFB15
Q92990	GLMN_HUMAN	GLMN FAP48 FAP68 VMGLOM
Q99538	LGMN_HUMAN	LGMN PRSC1
Q7Z5L9	I2BP2_HUMAN	IRF2BP2
O75564	JERKY_HUMAN	JRK JH8
P69905	HBA_HUMAN	HBA1; HBA2
O60259	KLK8_HUMAN	KLK8 NRPN PRSS19 TADG14 UNQ283/PRO322
Q3LI62	KR204_HUMAN	KRTAP20-4 KAP20.4
P14780	MMP9_HUMAN	MMP9 CLG4B
Q3LI73	KR194_HUMAN	KRTAP19-4 KAP19.4
Q15345	LRC41_HUMAN	LRRC41 MUF1 PP7759
Q9H427	KCNKF_HUMAN	KCNK15 TASK5
Q50LG9	LRC24_HUMAN	LRRC24
P62807	H2B1C_HUMAN	H2BC4 H2BFL HIST1H2BC; H2BC6 H2BFH HIST1H2BE; H2BC7 H2BFG HIST1H2BF; H2BC8 H2BFA HIST1H2BG; H2BC10 H2BFK HIST1H2BI
P58876	H2B1D_HUMAN	HIST1H2BD H2BFB HIRIP2
P06899	H2B1J_HUMAN	H2BC11 H2BFR HIST1H2BJ
Q9NVR5	KTU_HUMAN	DNAAF2 C14orf104 KTU
P10914	IRF1_HUMAN	IRF1
Q86VS8	HOOK3_HUMAN	HOOK3
Q8WV74	NUDT8_HUMAN	NUDT8
P16233	LIPP_HUMAN	PNLIP
Q86U28	ISCA2_HUMAN	ISCA2 HBLD1
Q5VYY2	LIPM_HUMAN	LIPM LIPL3
Q969F9	HPS3_HUMAN	HPS3
Q96JK9	MAML3_HUMAN	MAML3 KIAA1816
P00739	HPTR_HUMAN	HPR
P02008	HBAZ_HUMAN	HBZ HBZ2
Q9H478	KCQ1D_HUMAN	KCNQ1DN BWRT
Q2M2Z5	KIZ_HUMAN	KIZ C20orf19 NCRNA00153 PLK1S1 HT013
O95835	LATS1_HUMAN	LATS1 WARTS
Q9UHI5	LAT2_HUMAN	SLC7A8 LAT2
P57764	GSDMD_HUMAN	GSDMD DFNA5L GSDMDC1 FKSG10
Q8NEE0	KLAS1_HUMAN	KLHL30-AS1 C2orf19
Q92539	LPIN2_HUMAN	LPIN2 KIAA0249
Q6UWE0	LRSM1_HUMAN	LRSAM1 TAL UNQ6496/PRO21356
Q6ZMR3	LDH6A_HUMAN	LDHAL6A LDHL2
P31152	MK04_HUMAN	MAPK4 ERK4 PRKM4
Q27J81	INF2_HUMAN	INF2 C14orf151 C14orf173
Q9NTI7	INKA2_HUMAN	INKA2 C1orf183 FAM212B
Q9BUL5	PHF23_HUMAN	PHF23
P53602	MVD1_HUMAN	MVD MPD
Q9UI40	NCKX2_HUMAN	SLC24A2 NCKX2
O00634	NET3_HUMAN	NTN3 NTN2L
P35749	MYH11_HUMAN	MYH11 KIAA0866
Q96H55	MYO19_HUMAN	MYO19 MYOHD1
Q7RTY0	MOT13_HUMAN	SLC16A13 MCT13
Q9UKD2	MRT4_HUMAN	MRTO4 C1orf33 MRT4
Q7L1V2	MON1B_HUMAN	MON1B HSRG1 KIAA0872 SAND2
A1L4L8	PL8L1_HUMAN	PLAC8L1
P41227	NAA10_HUMAN	NAA10 ARD1 ARD1A TE2
Q86UY6	NAA40_HUMAN	NAA40 NAT11 PATT1
Q9Y388	RBMX2_HUMAN	RBMX2 CGI-79
P08575	PTPRC_HUMAN	PTPRC CD45
Q9UHP9	SMPX_HUMAN	SMPX SRMX
Q6AI14	SL9A4_HUMAN	SLC9A4 NHE4
Q495Y8	SPDE2_HUMAN	SPDYE2
P25445	TNR6_HUMAN	FAS APT1 FAS1 TNFRSF6
P37108	SRP14_HUMAN	SRP14
Q02223	TNR17_HUMAN	TNFRSF17 BCM BCMA
Q8N6T0	TO6BL_HUMAN	TOP6BL C11orf80
Q8IVJ1	S41A1_HUMAN	SLC41A1
Q9Y6E7	SIR4_HUMAN	SIRT4 SIR2L4
Q6XE38	SG1D4_HUMAN	SCGB1D4 UNQ517/PRO812
Q5JXA9	SIRB2_HUMAN	SIRPB2 PTPN1L PTPNS1L3
O43865	SAHH2_HUMAN	AHCYL1 DCAL IRBIT XPVKONA
O43776	SYNC_HUMAN	NARS1 NARS NRS
Q9NXZ1	SAGE1_HUMAN	SAGE1 SAGE
P55822	SH3BG_HUMAN	SH3BGR
Q96BN2	TADA1_HUMAN	TADA1 TADA1L
O94885	SASH1_HUMAN	SASH1 KIAA0790 PEPE1
A6NGA9	TM202_HUMAN	TMEM202
Q8N1F8	S11IP_HUMAN	STK11IP KIAA1898 LIP1 LKB1IP STK11IP1
Q7RTT4	SSX8_HUMAN	SSX8P SSX8
O43699	SIGL6_HUMAN	SIGLEC6 CD33L CD33L1 OBBP1
O75695	XRP2_HUMAN	RP2
O14776	TCRG1_HUMAN	TCERG1 CA150 TAF2S
Q12870	TCF15_HUMAN	TCF15 BHLHA40 BHLHEC2
Q9UJW2	TINAG_HUMAN	TINAG
Q9UMX1	SUFU_HUMAN	SUFU UNQ650/PRO1280
P0DPI4	TDB01_HUMAN	TRBD1
P22314	UBA1_HUMAN	UBA1 A1S9T UBE1
P12956	XRCC6_HUMAN	XRCC6 G22P1
Q15819	UB2V2_HUMAN	UBE2V2 MMS2 UEV2
Q9BSL1	UBAC1_HUMAN	UBAC1 GBDR1 KPC2 UBADC1
Q6ZVH6	YK004_HUMAN	
Q8IYB0	YK038_HUMAN	
Q5T230	UTF1_HUMAN	UTF1
Q8TCU5	NMD3A_HUMAN	GRIN3A KIAA1973
C9JFL3	PHGR1_HUMAN	PHGR1
A5LHX3	PSB11_HUMAN	PSMB11
Q8N5Y2	MS3L1_HUMAN	MSL3 MSL3L1
O43482	MS18B_HUMAN	OIP5 MIS18B
Q8N3E9	PLCD3_HUMAN	PLCD3 KIAA1964
A0JP26	POTB3_HUMAN	POTEB3
Q7Z6Z6	PLPL5_HUMAN	PNPLA5 GS2L
Q6P444	MTFR2_HUMAN	MTFR2 DUFD1 FAM54A
Q01851	PO4F1_HUMAN	POU4F1 BRN3A RDC1
A8MPX8	PP2D1_HUMAN	PP2D1 C3orf48
O43692	PI15_HUMAN	PI15 CRISP8 P25TI
P43119	PI2R_HUMAN	PTGIR PRIPR
P15941	MUC1_HUMAN	MUC1 PUM
Q8WYR1	PI3R5_HUMAN	PIK3R5
Q8N8J0	PI4P1_HUMAN	PI4KAP1
Q9NP85	PODO_HUMAN	NPHS2
P60510	PP4C_HUMAN	PPP4C PPP4 PPX
P63136	POK25_HUMAN	ERVK-25
Q14651	PLSI_HUMAN	PLS1
Q9NY27	PP4R2_HUMAN	PPP4R2 SBBI57
Q8TF05	PP4R1_HUMAN	PPP4R1 MEG1 PP4R1
P63128	POK9_HUMAN	ERVK-9
Q8IZP6	R113B_HUMAN	RNF113B RNF161 ZNF183L1
Q14442	PIGH_HUMAN	PIGH
Q9BRB3	PIGQ_HUMAN	PIGQ GPI1
Q8TEQ8	PIGO_HUMAN	PIGO UNQ632/PRO1249
Q96S52	PIGS_HUMAN	PIGS UNQ1873/PRO4316
Q9H490	PIGU_HUMAN	PIGU CDC91L1 PSEC0205 UNQ3055/PRO9875
Q03181	PPARD_HUMAN	PPARD NR1C2 PPARB
Q8WWB5	PIHD2_HUMAN	PIH1D2
P05187	PPB1_HUMAN	ALPP PLAP
P10696	PPBN_HUMAN	ALPG ALPPL ALPPL2
Q9UKJ1	PILRA_HUMAN	PILRA
Q9UKJ0	PILRB_HUMAN	PILRB FDFACT PP1551
Q4J6C6	PPCEL_HUMAN	PREPL KIAA0436
Q9HAB8	PPCS_HUMAN	PPCS COAB
Q9UKL6	PPCT_HUMAN	PCTP STARD2
Q9P1W9	PIM2_HUMAN	PIM2
Q8IXM3	RM41_HUMAN	MRPL41 BMRP MRPL27 RPML27 PIG3
P10619	PPGB_HUMAN	CTSA PPGB
P22061	PIMT_HUMAN	PCMT1
Q8N983	RM43_HUMAN	MRPL43
Q96GC5	RM48_HUMAN	MRPL48 CGI-118 HSPC290
Q08752	PPID_HUMAN	PPID CYP40 CYPD
Q9UNP9	PPIE_HUMAN	PPIE CYP33
Q9Y237	PIN4_HUMAN	PIN4
Q13427	PPIG_HUMAN	PPIG
Q9BXM7	PINK1_HUMAN	PINK1
Q13356	PPIL2_HUMAN	PPIL2
Q9H307	PININ_HUMAN	PNN DRS MEMA
Q9UIW2	PLXA1_HUMAN	PLXNA1 NOV PLXN1
Q9H2H8	PPIL3_HUMAN	PPIL3
P0C851	PIRT_HUMAN	PIRT
P26678	PPLA_HUMAN	PLN PLB
Q8TCE9	PPL13_HUMAN	LGALS14 PPL13
Q9UG56	PISD_HUMAN	PISD
P35813	PPM1A_HUMAN	PPM1A PPPM1A
O15297	PPM1D_HUMAN	PPM1D WIP1
Q8WY54	PPM1E_HUMAN	PPM1E CAMKN KIAA1072 POPX1
O75688	PPM1B_HUMAN	PPM1B PP2CB
Q9ULR3	PPM1H_HUMAN	PPM1H ARHCL1 KIAA1157 URCC2
Q9GZP4	PITH1_HUMAN	PITHD1 C1orf128 AD039 HT014 PP603
Q5JR12	PPM1J_HUMAN	PPM1J PPP2CZ
O00562	PITM1_HUMAN	PITPNM1 DRES9 NIR2 PITPNM
Q96DB5	RMD1_HUMAN	RMDN1 FAM82B CGI-90
Q9BZ72	PITM2_HUMAN	PITPNM2 KIAA1457 NIR3
Q8N3J5	PPM1K_HUMAN	PPM1K PP2CM
Q9Y253	POLH_HUMAN	POLH RAD30 RAD30A XPV
Q9BZ71	PITM3_HUMAN	PITPNM3 NIR1
Q9H871	RMD5A_HUMAN	RMND5A
Q99697	PITX2_HUMAN	PITX2 ARP1 RGS RIEG RIEG1
P18124	RL7_HUMAN	RPL7
Q8TC59	PIWL2_HUMAN	PIWIL2 HILI
O43164	PJA2_HUMAN	PJA2 KIAA0438 RNF131
Q7Z442	PK1L2_HUMAN	PKD1L2 KIAA1879 PC1L2
Q504Y2	PKDCC_HUMAN	PKDCC SGK493 VLK
Q8NG27	PJA1_HUMAN	PJA1 RNF70
Q9UD71	PPR1B_HUMAN	PPP1R1B DARPP32
Q96LQ0	PPR36_HUMAN	PPP1R36 C14orf50
Q6ZSY5	PPR3F_HUMAN	PPP1R3F
P08F94	PKHD1_HUMAN	PKHD1 FCYT TIGM1
Q53GL0	PKHO1_HUMAN	PLEKHO1 CKIP1 OC120 HQ0024c
Q8TD55	PKHO2_HUMAN	PLEKHO2 PLEKHQ1 PP9099
Q13835	PKP1_HUMAN	PKP1
Q99575	POP1_HUMAN	POP1 KIAA0061
Q9Y446	PKP3_HUMAN	PKP3
Q9HBU9	POPD2_HUMAN	POPDC2 POP2
P09651	ROA1_HUMAN	HNRNPA1 HNRPA1
Q9BQY4	RHXF2_HUMAN	RHOXF2 PEPP2 THG1
Q14872	MTF1_HUMAN	MTF1
Q2KHM9	MOONR_HUMAN	KIAA0753 MNR OFIP
Q6ZWK4	RHEX_HUMAN	RHEX C1orf186
Q59GN2	R39L5_HUMAN	RPL39P5
Q9BUL9	RPP25_HUMAN	RPP25
Q8TBN0	R3GEF_HUMAN	RAB3IL1
P0C7M4	RHF2B_HUMAN	RHOXF2B
Q9Y3T6	R3HC1_HUMAN	R3HCC1
Q99942	RNF5_HUMAN	RNF5 G16 NG2 RMA1
P98171	RHG04_HUMAN	ARHGAP4 KIAA0131 RGC1 RHOGAP4
Q8TDU9	RL3R2_HUMAN	RXFP4 GPR100 RLN3R2
O43182	RHG06_HUMAN	ARHGAP6 RHOGAP6
P78346	RPP30_HUMAN	RPP30 RNASEP2
Q96QB1	RHG07_HUMAN	DLC1 ARHGAP7 KIAA1723 STARD12
A1A4S6	RHG10_HUMAN	ARHGAP10 GRAF2
Q96B01	R51A1_HUMAN	RAD51AP1 PIR51
Q8IWW6	RHG12_HUMAN	ARHGAP12
Q09MP3	R51A2_HUMAN	RAD51AP2
P62277	RS13_HUMAN	RPS13
Q6MZT1	R7BP_HUMAN	RGS7BP R7BP
Q96E39	RMXL1_HUMAN	RBMXL1
O00237	RN103_HUMAN	RNF103 ZFP103
Q6ZNA4	RN111_HUMAN	RNF111
O43502	RA51C_HUMAN	RAD51C RAD51L2
Q5T5U3	RHG21_HUMAN	ARHGAP21 ARHGAP10 KIAA1424
P49207	RL34_HUMAN	RPL34
Q7Z5H3	RHG22_HUMAN	ARHGAP22 RHOGAP2
Q9Y4L5	RN115_HUMAN	RNF115 ZNF364
Q9P227	RHG23_HUMAN	ARHGAP23 KIAA1501
Q8N264	RHG24_HUMAN	ARHGAP24 FILGAP
Q5XPI4	RN123_HUMAN	RNF123 KPC1 FP1477
Q96EQ8	RN125_HUMAN	RNF125
P42331	RHG25_HUMAN	ARHGAP25 KIAA0053
Q8TEB7	RN128_HUMAN	RNF128
Q6ZUM4	RHG27_HUMAN	ARHGAP27 CAMGAP1 SH3D20 PP905
Q52LW3	RHG29_HUMAN	ARHGAP29 PARG1
Q7Z6I6	RHG30_HUMAN	ARHGAP30
Q9HAU8	RNPL1_HUMAN	RNPEPL1
Q8WU17	RN139_HUMAN	RNF139 TRC8
A7KAX9	RHG32_HUMAN	ARHGAP32 GRIT KIAA0712 RICS
O14559	RHG33_HUMAN	ARHGAP33 SNX26 TCGAP
Q96MT1	RN145_HUMAN	RNF145
Q9NTX7	RN146_HUMAN	RNF146
Q6ZRI8	RHG36_HUMAN	ARHGAP36
P59190	RAB15_HUMAN	RAB15
Q8N7C7	RN148_HUMAN	RNF148
Q5TG30	RHG40_HUMAN	ARHGAP40 C20orf95
Q5GAN6	RNS10_HUMAN	RNASE10
Q9ULK6	RN150_HUMAN	RNF150 KIAA1214
Q8TAA1	RNS11_HUMAN	RNASE11 C14orf6 UNQ5832/PRO19669
Q5GAN4	RNS12_HUMAN	RNASE12
Q8N8N0	RN152_HUMAN	RNF152
A4D1S5	RAB19_HUMAN	RAB19 RAB19B
Q6ZSG1	RN165_HUMAN	RNF165
Q9UJD0	RIMS3_HUMAN	RIMS3 KIAA0237
Q8NCN4	RN169_HUMAN	RNF169 KIAA1991
P83731	RL24_HUMAN	RPL24
Q9H0U4	RAB1B_HUMAN	RAB1B
Q9H426	RIMS4_HUMAN	RIMS4 C20orf190
Q96K19	RN170_HUMAN	RNF170
Q96P16	RPR1A_HUMAN	RPRD1A P15RS
Q92928	RAB1C_HUMAN	RAB1C
Q9P0P0	RN181_HUMAN	RNF181 HSPC238
Q8WYP3	RIN2_HUMAN	RIN2 RASSF4
Q5GAN3	RNS13_HUMAN	RNASE13
P47914	RL29_HUMAN	RPL29
Q13129	RLF_HUMAN	RLF
P42766	RL35_HUMAN	RPL35
P84095	RHOG_HUMAN	RHOG ARHG
Q9HBH0	RHOF_HUMAN	RHOF ARHF RIF
Q15669	RHOH_HUMAN	RHOH ARHH TTF
Q8NHV9	RHXF1_HUMAN	RHOXF1 OTEX PEPP1
O75116	ROCK2_HUMAN	ROCK2 KIAA0619
Q9H4K1	RIBC2_HUMAN	RIBC2 C22orf11
Q9BZX4	ROP1B_HUMAN	ROPN1B
Q96C74	ROP1L_HUMAN	ROPN1L ASP RSPH11
P51449	RORG_HUMAN	RORC NR1F3 RORG RZRG
Q5JTH9	RRP12_HUMAN	RRP12 KIAA0690
Q9GZM3	RPB1B_HUMAN	POLR2J2
